"customer";"style";"sku";"size";"pcs";"rate";"gross_amt";"sale_date"
"Thana marimuthu";"JNE3722";"JNE3722-KR-M";"M";1;306.25;306;"2022-03-17"
"Thana marimuthu";"JNE3722";"JNE3722-KR-S";"S";1;306.25;306;"2022-03-17"
"Thana marimuthu";"JNE3722";"JNE3722-KR-XL";"XL";1;306.25;306;"2022-03-17"
"Thana marimuthu";"JNE3722";"JNE3722-KR-XXL";"XXL";1;306.25;306;"2022-03-17"
"Thana marimuthu";"JNE3797";"JNE3797-KR-M";"M";1;975.0;975;"2022-03-17"
"Thana marimuthu";"JNE3819";"JNE3819-KR-L";"L";1;550.0;550;"2022-03-17"
"Thana marimuthu";"JNE3819";"JNE3819-KR-M";"M";1;550.0;550;"2022-03-17"
"Thana marimuthu";"JNE3819";"JNE3819-KR-XL";"XL";1;550.0;550;"2022-03-17"
"Thana marimuthu";"JNE3819";"JNE3819-KR-XS";"XS";1;550.0;550;"2022-03-17"
"Thana marimuthu";"JNE3833";"JNE3833-KR-XXL";"XXL";1;550.0;550;"2022-03-17"
"Thana marimuthu";"SET307";"SET307-KR-DPT-L";"L";1;775.0;775;"2022-03-17"
"Thana marimuthu";"SET307";"SET307-KR-DPT-M";"M";1;775.0;775;"2022-03-17"
"Thana marimuthu";"SET307";"SET307-KR-DPT-S";"S";1;775.0;775;"2022-03-17"
"Thana marimuthu";"SET307";"SET307-KR-DPT-XL";"XL";1;775.0;775;"2022-03-17"
"Thana marimuthu";"SET307";"SET307-KR-DPT-XS";"XS";1;775.0;775;"2022-03-17"
"Thana marimuthu";"SET307";"SET307-KR-DPT-XXL";"XXL";1;775.0;775;"2022-03-17"
"Thana marimuthu";"SET307";"SET307-KR-DPT-XXXL";"XXXL";1;775.0;775;"2022-03-17"
"Thana marimuthu";"SET334";"SET334-KR-NP-L";"L";1;687.5;688;"2022-03-17"
"Thana marimuthu";"SET334";"SET334-KR-NP-M";"M";2;687.5;1375;"2022-03-17"
"Thana marimuthu";"SET334";"SET334-KR-NP-S";"S";1;687.5;688;"2022-03-17"
"Thana marimuthu";"SET388";"SET388-KR-NP-M";"M";1;1475.0;1475;"2022-03-17"
"Thana marimuthu";"SET392";"SET392-KR-NP-M";"M";1;850.0;850;"2022-03-17"
"Ravinder vaid";"BTM002";"BTM002-L";"L";2;425.0;850;"2022-03-21"
"Ravinder vaid";"BTM005";"BTM005-L";"L";1;425.0;425;"2022-03-21"
"Ravinder vaid";"J0094";"J0094-KR-L";"L";2;681.25;1362;"2022-03-21"
"Ravinder vaid";"J0094";"J0094-KR-M";"M";1;681.25;681;"2022-03-21"
"Ravinder vaid";"JNE1408";"UNKNOWN";"Free";1;387.5;388;"2022-03-21"
"Ravinder vaid";"JNE1998";"JNE1998-KR-311-L";"L";1;337.5;338;"2022-03-21"
"Ravinder vaid";"JNE2009";"JNE2009-KR-310-M";"M";1;337.5;338;"2022-03-21"
"Ravinder vaid";"JNE2014";"JNE2014-KR-178-L";"L";1;362.5;362;"2022-03-21"
"Ravinder vaid";"JNE2170";"JNE2170-KR-436-L";"L";1;500.0;500;"2022-03-21"
"Ravinder vaid";"JNE2170";"JNE2170-KR-436-M";"M";1;500.0;500;"2022-03-21"
"Ravinder vaid";"JNE2199";"JNE2199-KR-411-L";"L";1;462.5;462;"2022-03-21"
"Ravinder vaid";"JNE2266";"JNE2266-KR-490-M";"M";1;425.0;425;"2022-03-21"
"Ravinder vaid";"JNE2266";"JNE2266-KR-490-XL";"XL";1;425.0;425;"2022-03-21"
"Ravinder vaid";"JNE2291";"JNE2291-KR-602-L";"L";1;525.0;525;"2022-03-21"
"Ravinder vaid";"JNE3261";"JNE3261-KR-L";"L";1;387.5;388;"2022-03-21"
"Ravinder vaid";"JNE3270";"JNE3270-KR-XL";"XL";1;425.0;425;"2022-03-21"
"Ravinder vaid";"JNE3408";"JNE3408-KR-L";"L";1;525.0;525;"2022-03-21"
"Ravinder vaid";"JNE3465";"JNE3465-KR-L";"L";1;650.0;650;"2022-03-21"
"Ravinder vaid";"JNE3480";"JNE3480-KR-L";"L";1;281.25;281;"2022-03-21"
"Ravinder vaid";"JNE3480";"JNE3480-KR-M";"M";1;281.25;281;"2022-03-21"
"Ravinder vaid";"JNE3506";"JNE3506-KR-L";"L";2;825.0;1650;"2022-03-21"
"Ravinder vaid";"JNE3506";"JNE3506-KR-M";"M";1;825.0;825;"2022-03-21"
"Ravinder vaid";"JNE3515";"JNE3515-KR-M";"M";1;562.5;562;"2022-03-21"
"Ravinder vaid";"JNE3516";"JNE3516-KR-M";"M";1;431.25;431;"2022-03-21"
"Ravinder vaid";"JNE3549";"JNE3549-KR-L";"L";1;393.75;394;"2022-03-21"
"Ravinder vaid";"JNE3567";"JNE3567-KR-M";"M";1;362.5;362;"2022-03-21"
"Ravinder vaid";"JNE3579";"JNE3579-KR-M";"M";1;331.25;331;"2022-03-21"
"Ravinder vaid";"JNE3602";"JNE3602-KR-L";"L";2;525.0;1050;"2022-03-21"
"Ravinder vaid";"JNE3610";"JNE3610-KR-L";"L";1;343.75;344;"2022-03-21"
"Ravinder vaid";"JNE3613";"JNE3613-KR-L";"L";1;562.5;562;"2022-03-21"
"Ravinder vaid";"JNE3636";"JNE3636-KR-L";"L";1;562.5;562;"2022-03-21"
"Ravinder vaid";"JNE3701";"JNE3701-KR-L";"L";1;462.5;462;"2022-03-21"
"Ravinder vaid";"JNE3720";"JNE3720-KR-L";"L";1;650.0;650;"2022-03-21"
"Ravinder vaid";"JNE3721";"JNE3721-KR-L";"L";1;356.25;356;"2022-03-21"
"Ravinder vaid";"JNE3732";"JNE3732-KR-L";"L";1;500.0;500;"2022-03-21"
"Ravinder vaid";"JNE3741";"JNE3741-KR-L";"L";1;425.0;425;"2022-03-21"
"Ravinder vaid";"JNE3749";"JNE3749-KR-L";"L";1;593.75;594;"2022-03-21"
"Ravinder vaid";"JNE3753";"JNE3753-KR-L";"L";1;650.0;650;"2022-03-21"
"Ravinder vaid";"JNE3756";"JNE3756-KR-L";"L";1;587.5;588;"2022-03-21"
"Ravinder vaid";"JNE3764";"JNE3764-KR-L";"L";1;587.5;588;"2022-03-21"
"Ravinder vaid";"JNE3767";"JNE3767-KR-XL";"XL";1;562.5;562;"2022-03-21"
"Ravinder vaid";"JNE3785";"JNE3785-KR-L";"L";1;418.75;419;"2022-03-21"
"Ravinder vaid";"JNE3811";"JNE3811-KR-L";"L";1;562.5;562;"2022-03-21"
"Ravinder vaid";"JNE3813";"JNE3813-KR-M";"M";1;650.0;650;"2022-03-21"
"Ravinder vaid";"SET062";"SET062-KR-SP-L";"L";1;831.25;831;"2022-03-21"
"Ravinder vaid";"SET194";"SET194-KR-NP-XL";"XL";1;737.5;738;"2022-03-21"
"Ravinder vaid";"SET264";"SET264-KR-NP-XL";"XL";1;825.0;825;"2022-03-21"
"Ravinder vaid";"SET266";"SET266-KR-NP-L";"L";1;825.0;825;"2022-03-21"
"Ravinder vaid";"SET267";"SET267-KR-NP-XL";"XL";1;925.0;925;"2022-03-21"
"Ravinder vaid";"SET268";"SET268-KR-NP-L";"L";1;787.5;788;"2022-03-21"
"Ravinder vaid";"SET339";"SET339-KR-NP-XL";"XL";1;737.5;738;"2022-03-21"
"Ravinder vaid";"SET340";"SET340-KR-NP-XL";"XL";1;850.0;850;"2022-03-21"
"Ravinder vaid";"SET374";"SET374-KR-NP-L";"L";1;650.0;650;"2022-03-21"
"Ravinder vaid";"SET374";"SET374-KR-NP-XL";"XL";1;650.0;650;"2022-03-21"
"Avin  ";"BTM029";"BTM029-NP-M";"M";1;425.0;425;"2022-03-22"
"Avin  ";"J0023";"J0023-TP-XL";"XL";1;418.75;419;"2022-03-22"
"Avin  ";"J0118";"J0118-TP-M";"M";1;387.5;388;"2022-03-22"
"Avin  ";"J0213";"J0213-TP-L";"L";1;537.5;538;"2022-03-22"
"Avin  ";"J0297";"J0297-TP-L";"L";1;425.0;425;"2022-03-22"
"Avin  ";"JNE3642";"JNE3642-TP-XS";"XS";1;306.25;306;"2022-03-22"
"Avin  ";"JNE3643";"JNE3643-TP-S";"S";1;231.25;231;"2022-03-22"
"Avin  ";"JNE3644";"JNE3644-TP-S";"S";1;293.75;294;"2022-03-22"
"Avin  ";"JNE3655";"JNE3655-TP-S";"S";1;343.75;344;"2022-03-22"
"Avin  ";"JNE3658";"JNE3658-TP-S";"S";1;356.25;356;"2022-03-22"
"Avin  ";"JNE3664";"JNE3664-TP-S";"S";1;431.25;431;"2022-03-22"
"Avin  ";"JNE3665";"JNE3665-TP-L";"L";1;387.5;388;"2022-03-22"
"Avin  ";"JNE3691";"JNE3691-TU-L";"L";1;562.5;562;"2022-03-22"
"Avin  ";"JNE3789";"JNE3789-KR-L";"L";1;450.0;450;"2022-03-22"
"Avin  ";"PJNE2100";"PJNE2100-KR-4XL";"4XL";1;587.5;588;"2022-03-22"
"Avin  ";"PSET268";"PSET268-KR-NP-5XL";"5XL";1;1075.0;1075;"2022-03-22"
"Avin  ";"SET098";"SET098-KR-PP-S";"S";1;750.0;750;"2022-03-22"
"Avin  ";"SET268";"SET268-KR-NP-XXL";"XXL";2;787.5;1575;"2022-03-22"
"Avin  ";"SET293";"SET293-KR-NP-M";"M";1;775.0;775;"2022-03-22"
"Avin  ";"SET330";"SET330-KR-PP-XXL";"XXL";1;687.5;688;"2022-03-22"
"Avin  ";"SET339";"SET339-KR-NP-M";"M";1;737.5;738;"2022-03-22"
"Avin  ";"SET358";"SET358-KR-NP-M";"M";1;1312.5;1312;"2022-03-22"
"Ambika syam sundar";"J0094";"J0094-KR-L";"L";1;681.25;681;"2022-03-23"
"Ambika syam sundar";"J0094";"J0094-KR-M";"M";1;681.25;681;"2022-03-23"
"Ambika syam sundar";"J0094";"J0094-KR-S";"S";1;681.25;681;"2022-03-23"
"Ambika syam sundar";"J0094";"J0094-KR-XL";"XL";1;681.25;681;"2022-03-23"
"Ambika syam sundar";"J0094";"J0094-KR-XXL";"XXL";1;681.25;681;"2022-03-23"
"Ambika syam sundar";"J0094";"J0094-KR-XXXL";"XXXL";1;681.25;681;"2022-03-23"
"Ambika syam sundar";"J0132";"J0132-KR-XL";"XL";1;418.75;419;"2022-03-23"
"Ambika syam sundar";"J0132";"J0132-KR-XXL";"XXL";1;418.75;419;"2022-03-23"
"Ambika syam sundar";"J0132";"J0132-KR-XXXL";"XXXL";1;418.75;419;"2022-03-23"
"Ambika syam sundar";"J0352";"J0352-KR-L";"L";1;650.0;650;"2022-03-23"
"Ambika syam sundar";"J0352";"J0352-KR-M";"M";1;650.0;650;"2022-03-23"
"Ambika syam sundar";"J0352";"J0352-KR-S";"S";1;650.0;650;"2022-03-23"
"Ambika syam sundar";"J0352";"J0352-KR-XXL";"XXL";1;650.0;650;"2022-03-23"
"Ambika syam sundar";"JNE2205";"JNE2205-KR-467-L";"L";1;381.25;381;"2022-03-23"
"Ambika syam sundar";"JNE2205";"JNE2205-KR-467-M";"M";1;381.25;381;"2022-03-23"
"Ambika syam sundar";"JNE2205";"JNE2205-KR-467-S";"S";1;381.25;381;"2022-03-23"
"Ambika syam sundar";"JNE2205";"JNE2205-KR-467-XL";"XL";1;381.25;381;"2022-03-23"
"Ambika syam sundar";"JNE2205";"JNE2205-KR-467-XXL";"XXL";1;381.25;381;"2022-03-23"
"Ambika syam sundar";"JNE2205";"JNE2205-KR-467-XXXL";"XXXL";1;381.25;381;"2022-03-23"
"Ambika syam sundar";"JNE2266";"JNE2266-KR-490-L";"L";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE2266";"JNE2266-KR-490-M";"M";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE2266";"JNE2266-KR-490-S";"S";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE2266";"JNE2266-KR-490-XL";"XL";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE2266";"JNE2266-KR-490-XXL";"XXL";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE2270";"JNE2270-KR-487-L";"L";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE2270";"JNE2270-KR-487-M";"M";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE2270";"JNE2270-KR-487-S";"S";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE2270";"JNE2270-KR-487-XL";"XL";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE2270";"JNE2270-KR-487-XXL";"XXL";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE3065";"JNE3065-KR-L";"L";1;456.25;456;"2022-03-23"
"Ambika syam sundar";"JNE3065";"JNE3065-KR-M";"M";1;456.25;456;"2022-03-23"
"Ambika syam sundar";"JNE3065";"JNE3065-KR-S";"S";1;456.25;456;"2022-03-23"
"Ambika syam sundar";"JNE3065";"JNE3065-KR-XL";"XL";1;456.25;456;"2022-03-23"
"Ambika syam sundar";"JNE3065";"JNE3065-KR-XXL";"XXL";1;456.25;456;"2022-03-23"
"Ambika syam sundar";"JNE3294";"JNE3294-KR-L";"L";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE3294";"JNE3294-KR-M";"M";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE3294";"JNE3294-KR-S";"S";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE3294";"JNE3294-KR-XL";"XL";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE3294";"JNE3294-KR-XXL";"XXL";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE3294";"JNE3294-KR-XXXL";"XXXL";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE3364";"JNE3364-KR-1051-L";"L";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE3364";"JNE3364-KR-1051-S";"S";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE3364";"JNE3364-KR-1051-XL";"XL";1;425.0;425;"2022-03-23"
"Ambika syam sundar";"JNE3440";"JNE3440-KR-L";"L";1;387.5;388;"2022-03-23"
"Ambika syam sundar";"JNE3440";"JNE3440-KR-M";"M";1;387.5;388;"2022-03-23"
"Ambika syam sundar";"JNE3440";"JNE3440-KR-S";"S";1;387.5;388;"2022-03-23"
"Ambika syam sundar";"JNE3440";"JNE3440-KR-XL";"XL";1;387.5;388;"2022-03-23"
"Ambika syam sundar";"JNE3440";"JNE3440-KR-XXL";"XXL";1;387.5;388;"2022-03-23"
"Ambika syam sundar";"JNE3440";"JNE3440-KR-XXXL";"XXXL";1;387.5;388;"2022-03-23"
"Ambika syam sundar";"JNE3461";"JNE3461-KR-L";"L";1;450.0;450;"2022-03-23"
"Ambika syam sundar";"JNE3461";"JNE3461-KR-M";"M";1;450.0;450;"2022-03-23"
"Ambika syam sundar";"JNE3461";"JNE3461-KR-S";"S";1;450.0;450;"2022-03-23"
"Ambika syam sundar";"JNE3461";"JNE3461-KR-XL";"XL";1;450.0;450;"2022-03-23"
"Ambika syam sundar";"JNE3461";"JNE3461-KR-XXL";"XXL";1;450.0;450;"2022-03-23"
"Ambika syam sundar";"JNE3461";"JNE3461-KR-XXXL";"XXXL";1;450.0;450;"2022-03-23"
"Ambika syam sundar";"JNE3554";"JNE3554-KR-L";"L";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3554";"JNE3554-KR-M";"M";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3554";"JNE3554-KR-S";"S";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3554";"JNE3554-KR-XL";"XL";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3554";"JNE3554-KR-XXL";"XXL";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3555";"JNE3555-KR-L";"L";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3555";"JNE3555-KR-M";"M";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3555";"JNE3555-KR-S.";"S";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3555";"JNE3555-KR-XL";"XL";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3555";"JNE3555-KR-XXL";"XXL";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3556";"JNE3556-KR-L";"L";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3556";"JNE3556-KR-M";"M";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3556";"JNE3556-KR-XXL";"XXL";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3574";"JNE3574-KR-L";"L";1;343.75;344;"2022-03-23"
"Ambika syam sundar";"JNE3609";"JNE3609-KR-L";"L";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE3609";"JNE3609-KR-M";"M";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE3609";"JNE3609-KR-S";"S";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE3609";"JNE3609-KR-XL";"XL";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE3609";"JNE3609-KR-XXL";"XXL";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE3609";"JNE3609-KR-XXXL";"XXXL";1;725.0;725;"2022-03-23"
"Ambika syam sundar";"JNE3614";"JNE3614-KR-L";"L";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3614";"JNE3614-KR-M";"M";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3614";"JNE3614-KR-S";"S";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3614";"JNE3614-KR-XL";"XL";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3614";"JNE3614-KR-XXL";"XXL";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3614";"JNE3614-KR-XXXL";"XXXL";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3624";"JNE3624-KR-L";"L";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3624";"JNE3624-KR-M";"M";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3624";"JNE3624-KR-S";"S";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3624";"JNE3624-KR-XL";"XL";1;462.5;462;"2022-03-23"
"Ambika syam sundar";"JNE3637";"JNE3637-KR-L";"L";1;687.5;688;"2022-03-23"
"Ambika syam sundar";"JNE3637";"JNE3637-KR-M";"M";1;687.5;688;"2022-03-23"
"Ambika syam sundar";"JNE3637";"JNE3637-KR-S";"S";1;687.5;688;"2022-03-23"
"Ambika syam sundar";"JNE3637";"JNE3637-KR-XXL";"XXL";1;687.5;688;"2022-03-23"
"Ambika syam sundar";"JNE3637";"JNE3637-KR-XXXL";"XXXL";1;687.5;688;"2022-03-23"
"Ambika syam sundar";"JNE3733";"JNE3733-KR-L";"L";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"JNE3733";"JNE3733-KR-M";"M";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"JNE3733";"JNE3733-KR-S";"S";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"JNE3733";"JNE3733-KR-XL";"XL";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"JNE3733";"JNE3733-KR-XXL";"XXL";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"JNE3733";"JNE3733-KR-XXXL";"XXXL";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"JNE3739";"JNE3739-KR-L";"L";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3739";"JNE3739-KR-M";"M";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3739";"JNE3739-KR-S";"S";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3739";"JNE3739-KR-XL";"XL";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3739";"JNE3739-KR-XXL";"XXL";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3739";"JNE3739-KR-XXXL";"XXXL";1;562.5;562;"2022-03-23"
"Ambika syam sundar";"JNE3770";"JNE3770-KR-L";"L";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3770";"JNE3770-KR-M";"M";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3770";"JNE3770-KR-S";"S";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3770";"JNE3770-KR-XL";"XL";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3770";"JNE3770-KR-XXL";"XXL";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3770";"JNE3770-KR-XXXL";"XXXL";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3792";"JNE3792-KR-L";"L";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3792";"JNE3792-KR-M";"M";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3792";"JNE3792-KR-S";"S";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3792";"JNE3792-KR-XL";"XL";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3792";"JNE3792-KR-XXL";"XXL";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3792";"JNE3792-KR-XXXL";"XXXL";1;525.0;525;"2022-03-23"
"Ambika syam sundar";"JNE3800";"JNE3800-KR-XL";"XL";1;975.0;975;"2022-03-23"
"Ambika syam sundar";"JNE3800";"JNE3800-KR-XXXL";"XXXL";1;975.0;975;"2022-03-23"
"Ambika syam sundar";"JNE3817";"JNE3817-KR-L";"L";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3817";"JNE3817-KR-M";"M";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3817";"JNE3817-KR-S";"S";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3817";"JNE3817-KR-XL";"XL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3817";"JNE3817-KR-XXL";"XXL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3817";"JNE3817-KR-XXXL";"XXXL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3819";"JNE3819-KR-L";"L";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3819";"JNE3819-KR-M";"M";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3819";"JNE3819-KR-S";"S";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3819";"JNE3819-KR-XL";"XL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3819";"JNE3819-KR-XXL";"XXL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3819";"JNE3819-KR-XXXL";"XXXL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3834";"JNE3834-KR-L";"L";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3834";"JNE3834-KR-M";"M";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3834";"JNE3834-KR-S";"S";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3834";"JNE3834-KR-XL";"XL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3834";"JNE3834-KR-XXL";"XXL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3834";"JNE3834-KR-XXXL";"XXXL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3835";"JNE3835-KR-M";"M";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3835";"JNE3835-KR-S";"S";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3835";"JNE3835-KR-XL";"XL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3835";"JNE3835-KR-XXL";"XXL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"JNE3835";"JNE3835-KR-XXXL";"XXXL";1;550.0;550;"2022-03-23"
"Ambika syam sundar";"SET228";"SET228-KR-PP-L";"L";1;850.0;850;"2022-03-23"
"Ambika syam sundar";"SET228";"SET228-KR-PP-M";"M";1;850.0;850;"2022-03-23"
"Ambika syam sundar";"SET228";"SET228-KR-PP-S";"S";1;850.0;850;"2022-03-23"
"Ambika syam sundar";"SET228";"SET228-KR-PP-XL";"XL";1;850.0;850;"2022-03-23"
"Ambika syam sundar";"SET228";"SET228-KR-PP-XXL";"XXL";1;850.0;850;"2022-03-23"
"Ambika syam sundar";"SET228";"SET228-KR-PP-XXXL";"XXXL";1;850.0;850;"2022-03-23"
"Ambika syam sundar";"SET251";"SET251-KR-PP-L";"L";1;787.5;788;"2022-03-23"
"Ambika syam sundar";"SET251";"SET251-KR-PP-M";"M";1;787.5;788;"2022-03-23"
"Ambika syam sundar";"SET251";"SET251-KR-PP-S";"S";1;787.5;788;"2022-03-23"
"Ambika syam sundar";"SET251";"SET251-KR-PP-XL";"XL";1;787.5;788;"2022-03-23"
"Ambika syam sundar";"SET251";"SET251-KR-PP-XXL";"XXL";1;787.5;788;"2022-03-23"
"Ambika syam sundar";"SET251";"SET251-KR-PP-XXXL";"XXXL";1;787.5;788;"2022-03-23"
"Ambika syam sundar";"SET252";"SET252-KR-PP-L";"L";1;887.5;888;"2022-03-23"
"Ambika syam sundar";"SET252";"SET252-KR-PP-M.";"M";1;887.5;888;"2022-03-23"
"Ambika syam sundar";"SET252";"SET252-KR-PP-S.";"S";1;887.5;888;"2022-03-23"
"Ambika syam sundar";"SET252";"SET252-KR-PP-XL.";"XL";1;887.5;888;"2022-03-23"
"Ambika syam sundar";"SET252";"SET252-KR-PP-XXL";"XXL";1;887.5;888;"2022-03-23"
"Ambika syam sundar";"SET252";"SET252-KR-PP-XXXL";"XXXL";1;887.5;888;"2022-03-23"
"Ambika syam sundar";"SET275";"SET275-KR-NP-L";"L";1;843.75;844;"2022-03-23"
"Ambika syam sundar";"SET275";"SET275-KR-NP-M";"M";1;843.75;844;"2022-03-23"
"Ambika syam sundar";"SET275";"SET275-KR-NP-S";"S";1;843.75;844;"2022-03-23"
"Ambika syam sundar";"SET275";"SET275-KR-NP-XL";"XL";1;843.75;844;"2022-03-23"
"Ambika syam sundar";"SET275";"SET275-KR-NP-XXL";"XXL";1;843.75;844;"2022-03-23"
"Ambika syam sundar";"SET275";"SET275-KR-NP-XXXL";"XXXL";1;843.75;844;"2022-03-23"
"Ambika syam sundar";"SET291";"SET291-KR-PP-L";"L";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"SET291";"SET291-KR-PP-M";"M";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"SET291";"SET291-KR-PP-S";"S";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"SET291";"SET291-KR-PP-XL";"XL";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"SET291";"SET291-KR-PP-XXL";"XXL";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"SET291";"SET291-KR-PP-XXXL";"XXXL";1;612.5;612;"2022-03-23"
"Ambika syam sundar";"SET306";"SET306-KR-PP-L";"L";1;737.5;738;"2022-03-23"
"Ambika syam sundar";"SET306";"SET306-KR-PP-M";"M";1;737.5;738;"2022-03-23"
"Ambika syam sundar";"SET306";"SET306-KR-PP-S";"S";1;737.5;738;"2022-03-23"
"Ambika syam sundar";"SET306";"SET306-KR-PP-XL";"XL";1;737.5;738;"2022-03-23"
"Ambika syam sundar";"SET306";"SET306-KR-PP-XXL";"XXL";1;737.5;738;"2022-03-23"
"Ambika syam sundar";"SET306";"SET306-KR-PP-XXXL";"XXXL";1;737.5;738;"2022-03-23"
"Ambika syam sundar";"SET337";"SET337-KR-NP-L";"L";1;1081.25;1081;"2022-03-23"
"Ambika syam sundar";"SET337";"SET337-KR-NP-M";"M";1;1081.25;1081;"2022-03-23"
"Ambika syam sundar";"SET337";"SET337-KR-NP-S";"S";1;1081.25;1081;"2022-03-23"
